"id","Title","taxon","file","author","post_date","size","size_raw","type","NonSpecimen","Date","Time","Duration","deployment","lat","lon","time_of_day","license","info_url","device","rights_holder","country","locality","sample_rate","channels"
"9793","437:9 Chorthippus brunneus (723r4)	","Chorthippus Glyptobothrus brunneus","https://bio.acousti.ca/sites/default/files/437_9_Chorthippus_brunneus_723r4.wav","David R. Ragge","2013-09-26 13:29","60.79 MB","63743948","audio/x-wav","","1988-09-13","1030","361","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/9793","Uher 4200 IC; AKG D202 (LF circuit off)","Natural History Museum, London","","","44100","stereo"
"9794","437:10 Chorthippus brunneus (723r5)","Chorthippus Glyptobothrus brunneus","https://bio.acousti.ca/sites/default/files/437_10_Chorthippus_brunneus_723r5.wav","David R. Ragge","2013-09-26 13:29","35.95 MB","37695548","audio/x-wav","","1988-09-13","1100","213","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/9794","Uher 4200 IC; AKG D202 (LF circuit off)","Natural History Museum, London","","","44100","stereo"
"9795","437:11 Euchorthippus albolineatus siculus (723r6)","Euchorthippus albolineatus siculus","https://bio.acousti.ca/sites/default/files/437_11_Euchorthippus_albolineatus_siculus_723r6.wav","","2013-09-26 13:29","41.34 MB","43345052","audio/x-wav","","","","245","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/9795","","Natural History Museum, London","","","44100","stereo"
"9796","437:12 Euchorthippus albolineatus siculus (724r1)","Euchorthippus albolineatus siculus","https://bio.acousti.ca/sites/default/files/437_12_Euchorthippus_albolineatus_siculus_724r1.wav","","2013-09-26 13:29","80.59 MB","84500348","audio/x-wav","","","","479","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/9796","","Natural History Museum, London","","","44100","stereo"
"9797","437:13 Rhacocleis neglecta (724r2)","Rhacocleis neglecta","https://bio.acousti.ca/sites/default/files/437_13_Rhacocleis_neglecta_724r2.wav","David R. Ragge","2013-09-26 13:29","66.45 MB","69682748","audio/x-wav","","1988-09-14","2330","395","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/9797","Uher 4200 IC; AKG D202 (LF circuit off)","Natural History Museum, London","","","44100","stereo"
"9798","437:14 Euchorthippus albolineatus siculus (724r3)","Euchorthippus albolineatus siculus","https://bio.acousti.ca/sites/default/files/437_14_Euchorthippus_albolineatus_siculus_724r3.wav","","2013-09-26 13:29","22.69 MB","23788172","audio/x-wav","","","","134","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/9798","","Natural History Museum, London","","","44100","stereo"
"9799","437:15 Ctenodecticus siculus (724r4)","Ctenodecticus bolivari siculus","https://bio.acousti.ca/sites/default/files/437_15_Ctenodecticus_siculus_724r4.wav","David R. Ragge","2013-09-26 13:29","15.3 MB","16040684","audio/x-wav","","1988-09-17","2230","90","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/9799","Uher 4200 IC; AKG D202 (LF circuit off)","Natural History Museum, London","","","44100","stereo"
"9800","437:16 Chorthippus brunneus (724r5)","Chorthippus Glyptobothrus brunneus","https://bio.acousti.ca/sites/default/files/437_16_Chorthippus_brunneus_724r5.wav","David R. Ragge","2013-09-26 13:29","14.67 MB","15382124","audio/x-wav","","1988-09-19","1630","87","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/9800","Uher 4200 IC; AKG D202 (LF circuit off)","Natural History Museum, London","","","44100","stereo"
"9801","437:17 Platycleis tessellata (Announced as P.holoptera) (724r6)","Platycleis tessellata","https://bio.acousti.ca/sites/default/files/437_17_Platycleis_tessellata_%28Announced_as_P_holoptera%29_724r6.wav","David R. Ragge","2013-09-26 13:29","31.71 MB","33245564","audio/x-wav","","1988-09-20","0300","188","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/9801","Uher 4200 IC; AKG D202 (LF circuit off)","Natural History Museum, London","","","44100","stereo"
"9802","437:18 Chorthippus rubratibialis (725r1)","Chorthippus Glyptobothrus rubratibialis","https://bio.acousti.ca/sites/default/files/437_18_Chorthippus_rubratibialis_725r1.wav","","2013-09-26 13:29","30.74 MB","32234204","audio/x-wav","","","","182","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/9802","","Natural History Museum, London","","","44100","stereo"
"9803","437:19 Chorthippus rubratibialis (725r2)	","Chorthippus Glyptobothrus rubratibialis","https://bio.acousti.ca/sites/default/files/437_19_Chorthippus_rubratibialis_725r2.wav","","2013-09-26 13:29","39.02 MB","40910732","audio/x-wav","","","","231","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/9803","","Natural History Museum, London","","","44100","stereo"
"9804","437:20 Platycleis romana (725r3)	","Platycleis romana","https://bio.acousti.ca/sites/default/files/437_20_Platycleis_romana_725r3.wav","David R. Ragge","2013-09-26 13:29","19.8 MB","20765852","audio/x-wav","","1988-09-20","1145","117","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/9804","Uher 4200 IC; AKG D202 (LF circuit off)","Natural History Museum, London","","","44100","stereo"
"9805","438:1 Chorthippus rubratibialis (725r4)	","Chorthippus Glyptobothrus rubratibialis","https://bio.acousti.ca/sites/default/files/438_1_Chorthippus_rubratibialis_725r4.wav","","2013-09-26 13:29","90.02 MB","94390508","audio/x-wav","","","","535","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/9805","","Natural History Museum, London","","","44100","stereo"
"9806","438:2 Euchorthippus declivus (725r5)	","Euchorthippus declivus","https://bio.acousti.ca/sites/default/files/438_2_Euchorthippus_declivus_725r5.wav","David R. Ragge","2013-09-26 13:29","51.22 MB","53710316","audio/x-wav","","1988-09-20","1315","304","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/9806","Uher 4200 IC; AKG D202E (LF circuit off)","Natural History Museum, London","","","44100","stereo"
"9807","438:3 Platycleis romana (726r1)	","Platycleis romana","https://bio.acousti.ca/sites/default/files/438_3_Platycleis_romana_726r1.wav","David R. Ragge","2013-09-26 13:29","69.2 MB","72561596","audio/x-wav","","1988-09-21","0430","411","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/9807","Uher 4200 IC; AKG D202 (LF circuit off)","Natural History Museum, London","","","44100","stereo"
"9808","438:4 Omocestus uvarovi (726r2)	","Omocestus Omocestus uvarovi","https://bio.acousti.ca/sites/default/files/438_4_Omocestus_uvarovi_726r2.wav","David R. Ragge","2013-09-26 13:29","37.55 MB","39374876","audio/x-wav","","1988-09-22","1515","223","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/9808","Uher 4200 IC; AKG D202 (LF circuit off)","Natural History Museum, London","","","44100","stereo"
"9809","438:5 Chorthippus brunneus (726r4)	","Chorthippus Glyptobothrus brunneus","https://bio.acousti.ca/sites/default/files/438_5_Chorthippus_brunneus_726r4.wav","David R. Ragge","2013-09-26 13:29","25.47 MB","26711708","audio/x-wav","","1988-09-23","1200","151","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/9809","Uher 4200 IC; AKG D202 (LF circuit off)","Natural History Museum, London","","","44100","stereo"
"9810","438:6 Chorthippus brunneus (727r1)	","Chorthippus Glyptobothrus brunneus","https://bio.acousti.ca/sites/default/files/438_6_Chorthippus_brunneus_727r1.wav","David R. Ragge","2013-09-26 13:29","59.97 MB","62878412","audio/x-wav","","1988-09-25","1330","356","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/9810","Uher 4200 IC; AKG D202 (LF circuit off)","Natural History Museum, London","","","44100","stereo"
"9811","438:7 Omocestus rufipes (727r2)	","Omocestus Omocestus rufipes","https://bio.acousti.ca/sites/default/files/438_7_Omocestus_rufipes_727r2.wav","David R. Ragge","2013-09-26 13:29","10.65 MB","11162636","audio/x-wav","","1988-09-25","1400","63","","42.72","12.11","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/9811","Uher 4200 IC; AKG D202 (LF circuit off)","Natural History Museum, London","IT","","44100","stereo"
"9812","438:8 Chorthippus yersini (730)	","Chorthippus Glyptobothrus yersini","https://bio.acousti.ca/sites/default/files/438_8_Chorthippus_yersini_730.wav","W. J. Reynolds","2013-09-26 13:29","150.28 MB","157584044","audio/x-wav","","1989-07-31","1145-1330","893","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/9812","Kudelski Nagra IV D (-32 dB at 50 Hz); Sennheiser MKH 405","Natural History Museum, London","GB","","44100","stereo"
"9813","438:9 Chorthippus jacobsi (731)	","Chorthippus Glyptobothrus jacobsi","https://bio.acousti.ca/sites/default/files/438_9_Chorthippus_jacobsi_731.wav","W. J. Reynolds","2013-09-26 13:29","71.89 MB","75386348","audio/x-wav","","1989-07-31","1400","427","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/9813","Kudelski Nagra IV D (-32dB at 50 Hz); Sennheiser MKH 405","Natural History Museum, London","GB","","44100","stereo"
"9814","438:10 Chorthippus yersini 732	","Chorthippus Glyptobothrus yersini","https://bio.acousti.ca/sites/default/files/438_10_Chorthippus_yersini_732.wav","W. J. Reynolds","2013-09-26 13:29","68.83 MB","72168812","audio/x-wav","","1989-07-31","1500","409","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/9814","Kudelski Nagra IV D (-32 dB at 50 Hz); Sennheiser MKH 405","Natural History Museum, London","GB","","44100","stereo"
"9815","439:1 Chorthippus yersini (733)	","Chorthippus Glyptobothrus yersini","https://bio.acousti.ca/sites/default/files/439_1_Chorthippus_yersini_733.wav","W. J. Reynolds","2013-09-26 13:29","159.42 MB","167163740","audio/x-wav","","1989-07-31","1545","947","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/9815","Kudelski Nagra IV D (-32 dB at 50 Hz); Sennheiser MKH 405","Natural History Museum, London","GB","","44100","stereo"
"9816","439:2 Chorthippus yersini (734)	","Chorthippus Glyptobothrus yersini","https://bio.acousti.ca/sites/default/files/439_2_Chorthippus_yersini_734.wav","W. J. Reynolds","2013-09-26 13:29","75.61 MB","79285964","audio/x-wav","","1989-08-01","1000","449","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/9816","Kudelski Nagra IV D (-32 dB at 50 Hz); Sennheiser MKH 405","Natural History Museum, London","GB","","44100","stereo"
"9817","439:3 Chorthippus yersini (735a)","Chorthippus Glyptobothrus yersini","https://bio.acousti.ca/sites/default/files/439_3_Chorthippus_yersini_735a.wav","W. J. Reynolds","2013-09-26 13:29","56.93 MB","59696156","audio/x-wav","","1989-08-01","1330","338","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/9817","Kudelski Nagra IV D (-32 dB at 50 Hz); Sennheiser MKH 405","Natural History Museum, London","GB","","44100","stereo"
"9819","439:4 Chorthippus yersini 735b	","Chorthippus Glyptobothrus yersini","https://bio.acousti.ca/sites/default/files/439_4_Chorthippus_yersini_735b.wav","W. J. Reynolds","2013-09-26 13:29","19.38 MB","20326028","audio/x-wav","","1989-08-01","1330","115","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/9819","Kudelski Nagra IV D (-32 dB at 50 Hz); Sennheiser MKH 405","Natural History Museum, London","GB","","44100","stereo"
"9820","439:5 Omocestus antigai (736a)	","Omocestus Dreuxius antigai","https://bio.acousti.ca/sites/default/files/439_5_Omocestus_antigai_736a.wav","W. J. Reynolds","2013-09-26 13:29","37.5 MB","39325484","audio/x-wav","","1989-08-01","1530","222","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/9820","Kudelski Nagra IV D (-32 dB at 50 Hz); Sennheiser MKH 405","Natural History Museum, London","GB","","44100","stereo"
"9821","439:6 Omocestus antigai (736b)	","Omocestus Dreuxius antigai","https://bio.acousti.ca/sites/default/files/439_6_Omocestus_antigai_736b.wav","W. J. Reynolds","2013-09-26 13:29","58.97 MB","61836476","audio/x-wav","","1989-08-01","1530","350","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/9821","Kudelski Nagra IV D (-32 dB at 50 Hz); Sennheiser MKH 405","Natural History Museum, London","GB","","44100","stereo"
"9822","439:7 Omocestus antigai (737a)	","Omocestus Dreuxius antigai","https://bio.acousti.ca/sites/default/files/439_7_Omocestus_antigai_737a.wav","W. J. Reynolds","2013-09-26 13:29","60.01 MB","62925452","audio/x-wav","","1989-08-01","1630","356","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/9822","Kudelski Nagra IV D (-32 dB at 50 Hz); Sennheiser MKH 405","Natural History Museum, London","GB","","44100","stereo"
"9823","439:8 Omocestus antigai (737b)	","Omocestus Dreuxius antigai","https://bio.acousti.ca/sites/default/files/439_8_Omocestus_antigai_737b.wav","W. J. Reynolds","2013-09-26 13:29","26.58 MB","27873596","audio/x-wav","","1989-08-01","1630","158","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/9823","Kudelski Nagra IV D (-32 dB at 50 Hz); Sennheiser MKH 405","Natural History Museum, London","GB","","44100","stereo"
"9824","439:9 Pycnogaster jugicola (738)	","Pycnogaster Pycnogaster jugicola","https://bio.acousti.ca/sites/default/files/439_9_Pycnogaster_jugicola_738.wav","W. J. Reynolds; David R. Ragge","2013-09-26 13:29","75.68 MB","79356524","audio/x-wav","","1989-08-04","1700","449","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/9824","Kudelski Nagra IV D (-32dB at 50 Hz); Sennheiser MKH 405","Natural History Museum, London","GB","","44100","stereo"
"9825","439:10 Phaneroptera falcata (739r1)	","Phaneroptera Phaneroptera falcata","https://bio.acousti.ca/sites/default/files/439_10_Phaneroptera_falcata_739r1.wav","W. J. Reynolds","2013-09-26 13:29","46.12 MB","48357164","audio/x-wav","","1989-08-09","1000 - 1330 (see also Biotic Factors/Experimental stimuli)","274","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/9825","Kudelski Nagra IV D (-32dB at 50Hz); Sennheiser MKH 405","Natural History Museum, London","GB","","44100","stereo"
"9826","439:11 Phaneroptera falcata (739r2)	","Phaneroptera Phaneroptera falcata","https://bio.acousti.ca/sites/default/files/439_11_Phaneroptera_falcata_739r2.wav","W. J. Reynolds","2013-09-26 13:29","4.48 MB","4701692","audio/x-wav","","1989-08-08","1200","26","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/9826","Kudelski Nagra IV D (-32dB at 50Hz); Sennheiser MKH 405","Natural History Museum, London","GB","","44100","stereo"
"9827","439:12 Phaneroptera falcata 739r4	","Phaneroptera Phaneroptera falcata","https://bio.acousti.ca/sites/default/files/439_12_Phaneroptera_falcata_739r4.wav","W. J. Reynolds","2013-09-26 13:29","5.79 MB","6070556","audio/x-wav","","1989-08-09","1440","34","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/9827","Kudelski Nagra IV D (-32dB at 50Hz); Sennheiser MKH 405","Natural History Museum, London","GB","","44100","stereo"
"9828","440:1 Platycleis albopunctata (740)	","Platycleis albopunctata","https://bio.acousti.ca/sites/default/files/440_1_Platycleis_albopunctata_740.wav","David R. Ragge","2013-09-26 13:29","241.52 MB","253256348","audio/x-wav","","1989-08-13","1515","1435","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/9828","Uher 4200 IC; AKG D202 (LF circuit off)","Natural History Museum, London","","","44100","stereo"
"9829","440:2 Antaxius hispanicus (741)	","Antaxius Chopardius hispanicus","https://bio.acousti.ca/sites/default/files/440_2_Antaxius_hispanicus_741.wav","","2013-09-26 13:29","78.62 MB","82437644","audio/x-wav","","1989-08-08","1430-1615","467","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/9829","Kudelski Nagra IV D (-32dB at 50HZ); Sennheiser MKH 405","Natural History Museum, London","","","44100","stereo"
"9830","440:3 Phaneroptera falcata (742r1)	","Phaneroptera Phaneroptera falcata","https://bio.acousti.ca/sites/default/files/440_3_Phaneroptera_falcata_742r1.wav","W. J. Reynolds","2013-09-26 13:29","52.73 MB","55295564","audio/x-wav","","1989-08-10","0930","313","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/9830","Kudelski Nagra IV D (-32dB at 50Hz); Sennheiser MKH 405","Natural History Museum, London","GB","","44100","stereo"
