"traitID","taxonID","Taxonomic name","Trait","Ontology Link","Value","Call Type","Sex","Temperature","Reference","Cascade","Annotation ID"
"33112","2247","Gryllus Gryllus pennsylvanicus","Syllable Duration (in Echeme)","https://vocab.audioblast.org/SyllableDurationInEcheme","0.0216;0.0194-0.0241","Calling Call","Male","","","0",""
"33113","2247","Gryllus Gryllus pennsylvanicus","Syllable Period","https://vocab.audioblast.org/SyllablePeriod","0.0402;0.0367-0.0424","Calling Call","Male","","","0",""
"33114","2247","Gryllus Gryllus pennsylvanicus","Peak Frequency (kHz)","https://vocab.audioblast.org/PeakFrequency","4.884;4.646-5.096","Calling Call","Male","","","0",""
"33115","2247","Gryllus Gryllus pennsylvanicus","Peak Frequency (kHz)","https://vocab.audioblast.org/PeakFrequency","4.838;4.604-5.041","Calling Call","Male","","","0",""
"33116","2247","Gryllus Gryllus pennsylvanicus","Echeme Duration","https://vocab.audioblast.org/EchemeDuration","179.6; 172.1-190.6","Calling Call","Male","","","0",""
"33117","2247","Gryllus Gryllus pennsylvanicus","Echeme Period","https://vocab.audioblast.org/EchemePeriod","0.6000; 0.4989-0.6968","Calling Call","Male","","","0",""
"33118","2247","Gryllus Gryllus pennsylvanicus","Syllables per Echeme","https://vocab.audioblast.org/SyllablesPerEcheme","4;4-6","Calling Call","Male","","","0",""
"33119","2247","Gryllus Gryllus pennsylvanicus","Syllable Duration (in Echeme)","https://vocab.audioblast.org/SyllableDurationInEcheme","0.0182;0.0163-0.0212","Calling Call","Male","","","0",""
"33120","2247","Gryllus Gryllus pennsylvanicus","Syllable Period","https://vocab.audioblast.org/SyllablePeriod","0.0345-0.0408","Calling Call","Male","","","0",""
"33121","2247","Gryllus Gryllus pennsylvanicus","Peak Frequency (kHz)","https://vocab.audioblast.org/PeakFrequency","4.861;4.717-4.990","Calling Call","Male","","","0",""
"33122","2247","Gryllus Gryllus pennsylvanicus","Peak Frequency (kHz)","https://vocab.audioblast.org/PeakFrequency","4.774; 4.577-4.875","Calling Call","Male","","","0",""
"33123","4588","Gnominthus baitabagus","Syllables per Echeme","https://vocab.audioblast.org/SyllablesPerEcheme","50±8","Calling Call","Male","24.5","","0",""
"33124","4588","Gnominthus baitabagus","Echeme Duration","https://vocab.audioblast.org/EchemeDuration","0.9±0.1","Calling Call","Male","24.5","","0",""
"33125","4588","Gnominthus baitabagus","Echeme Period","https://vocab.audioblast.org/EchemePeriod","7.5±0.4","Calling Call","Male","24.5","","0",""
"33126","4588","Gnominthus baitabagus","Syllable Duration (in Echeme)","https://vocab.audioblast.org/SyllableDurationInEcheme","0.0092±0.0008","Calling Call","Male","24.5","","0",""
"33127","4588","Gnominthus baitabagus","Syllable Period","https://vocab.audioblast.org/SyllablePeriod","0.0171±0.0019","Calling Call","Male","24.5","","0",""
"33128","4588","Gnominthus baitabagus","Peak Frequency (kHz)","https://vocab.audioblast.org/PeakFrequency","21.7±0.43; 14.4; 7.2","Calling Call","Male","24.5","","0",""
"33129","4588","Gnominthus baitabagus","Number Of Teeth On Stridulatory File","https://vocab.audioblast.org/StridulatoryFileToothNumber","c.115","","Male","","","0",""
"33130","4077","Conocephalus Conocephalus nigropleurum","Peak Frequency (kHz)","https://vocab.audioblast.org/PeakFrequency","30-36","Calling Call","Male","","","0",""
"33131","4077","Conocephalus Conocephalus nigropleurum","Hearing Peak Frequency","https://vocab.audioblast.org/HearingPeakfrequency","15-35","","","","","0",""
"33132","2541","Conocephalus Conocephalus brevipennis","Peak Frequency (kHz)","https://vocab.audioblast.org/PeakFrequency","36-40","Calling Call","Male","","","0",""
"33134","4073","Ligypterus najtae","Syllables per Echeme","https://vocab.audioblast.org/SyllablesPerEcheme","22.3±1.4","Calling Call","Male","25","","0",""
"33135","4073","Ligypterus najtae","Echeme Duration","https://vocab.audioblast.org/EchemeDuration","0.300±0.025","Calling Call","Male","25","","0",""
"33136","4073","Ligypterus najtae","Echeme Period","https://vocab.audioblast.org/EchemePeriod","2.44±0.34","Calling Call","Male","25","","0",""
"33137","4073","Ligypterus najtae","Duty Cycle (%)","https://vocab.audioblast.org/DutyCycle","12.2","Calling Call","Male","25","","0",""
"33138","4073","Ligypterus najtae","Syllable Duration (in Echeme)","https://vocab.audioblast.org/SyllableDurationInEcheme","0.0088±0.0001","Calling Call","Male","25","","0",""
"33139","4073","Ligypterus najtae","Syllable Period","https://vocab.audioblast.org/SyllablePeriod","0.0115±0.0034","Calling Call","Male","25","","0",""
"33140","4073","Ligypterus najtae","Second Harmonic Frequency","https://vocab.audioblast.org/SecondHarmonicFrequency","18.54±0.29","Calling Call","Male","25","","0",""
"33141","3399","Ligypterus fuscus","Second Harmonic Frequency","https://vocab.audioblast.org/SecondHarmonicFrequency","19.73","Calling Call","Male","","","0",""
"33142","1802","Laupala cerasina","Syllable Repetition Rate (in echeme) (Hz)","https://vocab.audioblast.org/SyllableRepetitionRateInEcheme","2.6902±0.0817","Calling Call","Male","","","0",""
"33143","1802","Laupala cerasina","Peak Frequency (kHz)","https://vocab.audioblast.org/PeakFrequency","4.77±0.12","Calling Call","Male","","","0",""
"33144","1802","Laupala cerasina","Syllable Duration (in Echeme)","https://vocab.audioblast.org/SyllableDurationInEcheme","0.04167±0.00128","Calling Call","Male","","","0",""
"33145","4724","Acrometopa servillea servillea","Frequency (kHz)","https://vocab.audioblast.org/Frequency","7-18","Calling Call","Male","","","0",""
"33146","4452","Poecilimon Poecilimon propinquus","Frequency (kHz)","https://vocab.audioblast.org/Frequency","15-30","Calling Call","Male","","","0",""
"33147","84","Tettigonia viridissima","Peak Frequency (kHz)","https://vocab.audioblast.org/PeakFrequency","12","Calling Call","Male","","","0",""
"33148","154","Decticus albifrons","Peak Frequency (kHz)","https://vocab.audioblast.org/PeakFrequency","10","Calling Call","Male","","","0",""
"33149","301","Platycleis albopunctata grisea","Frequency (kHz)","https://vocab.audioblast.org/Frequency","20-30","Calling Call","Male","","","0",""
"33150","4725","Drymadusa dorsalis dorsalis","Peak Frequency (kHz)","https://vocab.audioblast.org/PeakFrequency","7","Calling Call","Male","","","0",""
"33151","4726","Rhacocleis werneri","Frequency (kHz)","https://vocab.audioblast.org/Frequency","25-90","Calling Call","Male","","","0",""
"33152","129","Oecanthus pellucens","Frequency (kHz)","https://vocab.audioblast.org/Frequency","2.5-3.5","Calling Call","Male","","","0",""
"33153","283","Chorthippus Glyptobothrus bornhalmi","Frequency (kHz)","https://vocab.audioblast.org/Frequency","5-30","Calling Call","Male","","","0",""
"33154","283","Chorthippus Glyptobothrus bornhalmi","Echeme Duration","https://vocab.audioblast.org/EchemeDuration","4-5","Calling Call","Male","","","0",""
"33155","4452","Poecilimon Poecilimon propinquus","Syllable Duration (song is syllable sequence)","","0.060-0.140","Calling Call","Male","","","0",""
"33156","4452","Poecilimon Poecilimon propinquus","Syllable Repetition Rate (Continuous Song) (Hz)","","1.82","Calling Call","Male","","","0",""
"33157","4452","Poecilimon Poecilimon propinquus","Frequency (kHz)","https://vocab.audioblast.org/Frequency","16-35","Calling Call","Male","","","0",""
"33158","4452","Poecilimon Poecilimon propinquus","Time Of Day Of Call","https://vocab.audioblast.org/TimeOfDayOfCall","Night","Calling Call","Male","","","0",""
"33159","1787","Parapholidoptera castaneoviridis","Time Of Day Of Call","https://vocab.audioblast.org/TimeOfDayOfCall","Day; Night","Calling Call","Male","","","0",""
"33160","1787","Parapholidoptera castaneoviridis","Echeme Duration","https://vocab.audioblast.org/EchemeDuration","0.50387±0.04681","Calling Call","Male","","","0",""
"33161","1787","Parapholidoptera castaneoviridis","Syllables per Echeme","https://vocab.audioblast.org/SyllablesPerEcheme","8-10","Calling Call","Male","","","0",""
"33162","1787","Parapholidoptera castaneoviridis","Echeme Repetition Rate (Hz)","https://vocab.audioblast.org/EchemeRepetitionRate","20-30","Calling Call","Male","","","0",""
"33163","1787","Parapholidoptera castaneoviridis","Echeme Period","https://vocab.audioblast.org/EchemePeriod","2.408±0.19771","Calling Call","Male","","","0",""
"33164","1787","Parapholidoptera castaneoviridis","Syllable Duration (in Echeme)","https://vocab.audioblast.org/SyllableDurationInEcheme","0.04728±0.0041","Calling Call","Male","","","0",""
"33165","1787","Parapholidoptera castaneoviridis","HemisyllableDurationFirst","https://vocab.audioblast.org/HemisyllableDurationFirst","0.01755±0.00164","Calling Call","Male","","","0",""
"33166","1787","Parapholidoptera castaneoviridis","HemisyllableDurationFinal","https://vocab.audioblast.org/HemisyllableDurationFinal","0.02973±0.00449","Calling Call","Male","","","0",""
"33167","1787","Parapholidoptera castaneoviridis","Frequency (kHz)","https://vocab.audioblast.org/Frequency","7-45+","Calling Call","Male","","","0",""
"33168","1787","Parapholidoptera castaneoviridis","Peak Frequency (kHz)","https://vocab.audioblast.org/PeakFrequency","12","Calling Call","Male","","","0",""
"33169","4430","Cylindrachetidae","Sound Production Method","https://vocab.audioblast.org/SoundProductionMethod","None","","","","","1",""
"33170","414","Phaneroptera Phaneroptera falcata","Time Of Day Of Highest Acoustic Activity","https://vocab.audioblast.org/TimeOfDayOfHighestAcousticActivity","Evening","Calling Call","Male","","","0",""
"33173","113","Metrioptera saussuriana","Echeme Repetition Rate (Hz)","https://vocab.audioblast.org/EchemeRepetitionRate","2-6","Calling Call","Male","","","0",""
"33174","113","Metrioptera saussuriana","Echeme closing microsyllables (number)","","0;2-6","Calling Call","Male","","","0",""
"33175","113","Metrioptera saussuriana","Syllables per Echeme","https://vocab.audioblast.org/SyllablesPerEcheme","5-10","Calling Call","Male","","","0",""
"33176","113","Metrioptera saussuriana","Syllable Repetition Rate (in echeme) (Hz)","https://vocab.audioblast.org/SyllableRepetitionRateInEcheme","50-90","Calling Call","Male","","","0",""
"33177","113","Metrioptera saussuriana","HemisyllableDurationFinal","https://vocab.audioblast.org/HemisyllableDurationFinal","0.005-0.015","Calling Call","Male","","","0",""
"33178","113","Metrioptera saussuriana","Echeme closing microsyllables duration","","0.001-0.003","Calling Call","Male","","","0",""
"33179","113","Metrioptera saussuriana","Echeme closing microsyllables rate (Hz)","","40-70","Calling Call","Male","","","0",""
"33180","113","Metrioptera saussuriana","Echeme duration (with closing hemisyllables)","","0.150-0.300","Calling Call","Male","","","0",""
"33181","113","Metrioptera saussuriana","Echeme Duration","https://vocab.audioblast.org/EchemeDuration","0.070-0.150","Calling Call","Male","","","0",""
"33185","224","Metrioptera caprai","Echeme Repetition Rate (Hz)","https://vocab.audioblast.org/EchemeRepetitionRate","3-5","Calling Call","Male","","","0",""
"33186","224","Metrioptera caprai","Syllables per Echeme","https://vocab.audioblast.org/SyllablesPerEcheme","7-20","Calling Call","Male","","","0",""
"33187","224","Metrioptera caprai","Echeme closing microsyllables (number)","","0;3-6","Calling Call","Male","","","0",""
"33188","224","Metrioptera caprai","Syllable Repetition Rate (in echeme) (Hz)","https://vocab.audioblast.org/SyllableRepetitionRateInEcheme","60-80","Calling Call","Male","","","0",""
"33189","224","Metrioptera caprai","HemisyllableDurationFinal","https://vocab.audioblast.org/HemisyllableDurationFinal","0.008-0.012","Calling Call","Male","","","0",""
"33190","224","Metrioptera caprai","Echeme closing microsyllables duration","","0.002-0.003","Calling Call","Male","","","0",""
"33191","224","Metrioptera caprai","Echeme closing microsyllables rate (Hz)","","65-85","Calling Call","Male","","","0",""
"33192","224","Metrioptera caprai","Echeme Duration","https://vocab.audioblast.org/EchemeDuration","0.100-0.270","Calling Call","Male","","","0",""
"33193","224","Metrioptera caprai","Echeme duration (with closing hemisyllables)","","0.170-0.300","Calling Call","Male","","","0",""
"33196","320","Metrioptera abbreviata","Echeme Repetition Rate (Hz)","https://vocab.audioblast.org/EchemeRepetitionRate","2-4","Calling Call","Male","","","0",""
"33197","320","Metrioptera abbreviata","Syllables per Echeme","https://vocab.audioblast.org/SyllablesPerEcheme","7-9","Calling Call","Male","","","0",""
"33198","320","Metrioptera abbreviata","Echeme Interval","https://vocab.audioblast.org/EchemeInterval","0.150-0.300","Calling Call","Male","","","0",""
"33199","320","Metrioptera abbreviata","Echeme closing microsyllables (number)","","0;3-7","Calling Call","Male","","","0",""
"33201","321","Metrioptera burriana","Echeme Repetition Rate (Hz)","https://vocab.audioblast.org/EchemeRepetitionRate","2-4","Calling Call","Male","","","0",""
"33202","321","Metrioptera burriana","Syllables per Echeme","https://vocab.audioblast.org/SyllablesPerEcheme","6-10","Calling Call","Male","","","0",""
"33203","321","Metrioptera burriana","Echeme closing microsyllables (number)","","0;5-7","Calling Call","Male","","","0",""
"33242","70","Metrioptera bicolor","Syllables per Echeme","https://vocab.audioblast.org/SyllablesPerEcheme","3","Calling Call (day)","Male","","","0",""
"33243","70","Metrioptera bicolor","Echeme Repetition Rate (Hz)","https://vocab.audioblast.org/EchemeRepetitionRate","15-25","Calling Call (day)","Male","","","0",""
"33244","70","Metrioptera bicolor","Echeme Sequence Duration","https://vocab.audioblast.org/EchemeSequenceDuration","0.3-1.5","Calling Call (day)","Male","","","0",""
"33245","70","Metrioptera bicolor","Song Structure","https://vocab.audioblast.org/SongStructure","Echeme; Echeme sequence","Calling Call (day)","Male","","","0",""
"33246","70","Metrioptera bicolor","Echeme Sequence Interval","https://vocab.audioblast.org/EchemeSequenceInterval","0.1-0.5","Calling Call (day)","Male","","","0",""
"33247","70","Metrioptera bicolor","Call Duration","https://vocab.audioblast.org/CallDuration","<120","Calling Call (day)","Male","","","0",""
"33248","70","Metrioptera bicolor","Echeme Duration","https://vocab.audioblast.org/EchemeDuration","0.022-0.032","Calling Call (day)","Male","","","0",""
"33249","70","Metrioptera bicolor","Echeme Interval","https://vocab.audioblast.org/EchemeInterval","0.010-0.025","Calling Call (day)","Male","","","0",""
